distance,image_a,image_b,hash_a,hash_b
0,datasets\raw\Mango\Cutting Weevil\20211011_170153 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170153 (Custom).jpg,f285cd3833c69c99,f285cd3833c69c99
0,datasets\raw\Mango\Cutting Weevil\20211011_170157 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170157 (Custom).jpg,e39c99633c996631,e39c99633c996631
0,datasets\raw\Mango\Cutting Weevil\20211011_170252 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170252 (Custom).jpg,f48799656cc39338,f48799656cc39338
0,datasets\raw\Mango\Cutting Weevil\20211011_170254 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170254 (Custom).jpg,e4879b396cccc338,e4879b396cccc338
0,datasets\raw\Mango\Cutting Weevil\20211011_170534 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170534 (Custom).jpg,e0b29f6d8a84837b,e0b29f6d8a84837b
0,datasets\raw\Mango\Cutting Weevil\20211011_170535 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170535 (Custom).jpg,e188616cdfef0932,e188616cdfef0932
0,datasets\raw\Mango\Cutting Weevil\20211011_170538 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170538 (Custom).jpg,cf970f63071bc522,cf970f63071bc522
0,datasets\raw\Mango\Cutting Weevil\20211011_170540 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170540 (Custom).jpg,c116806fbc1bd769,c116806fbc1bd769
0,datasets\raw\Mango\Cutting Weevil\20211011_170546 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\20211011_170546 (Custom).jpg,c28091216edeff2d,c28091216edeff2d
0,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140211 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140211 (Custom).jpg,b636c0b607cfc1cc,b636c0b607cfc1cc
0,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140224 (Custom) (Custom).jpg,datasets\raw\Mango\Cutting Weevil\IMG_20211011_140224 (Custom).jpg,e3addc98b0938d32,e3addc98b0938d32
0,datasets\raw\Mango\Die Back\20211129_160738 (Custom).jpg,datasets\raw\Mango\Die Back\20211129_160754 (Custom).jpg,e894976b30846b7b,e894976b30846b7b
0,datasets\raw\Mango\Die Back\20211129_161605 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161605 (Custom).jpg,fb95846a33854a3e,fb95846a33854a3e
0,datasets\raw\Mango\Die Back\20211129_161600 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161600 (Custom).jpg,ee93913c3ec3813c,ee93913c3ec3813c
0,datasets\raw\Mango\Die Back\20211129_161611 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161611 (Custom).jpg,f49b89c4e23b391c,f49b89c4e23b391c
0,datasets\raw\Mango\Die Back\20211129_161616 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161616 (Custom).jpg,f8c3873c70c78e98,f8c3873c70c78e98
0,datasets\raw\Mango\Die Back\20211129_161620 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161620 (Custom).jpg,f3869c59ccccd854,f3869c59ccccd854
0,datasets\raw\Mango\Die Back\20211129_161628 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161628 (Custom).jpg,f8c387b420cfda32,f8c387b420cfda32
0,datasets\raw\Mango\Die Back\20211129_161631 (Custom)(1).jpg,datasets\raw\Mango\Die Back\20211129_161631 (Custom).jpg,eb96c86b96c86513,eb96c86b96c86513
0,datasets\raw\Mango\Gall Midge\IMG_20211106_161445 (Custom).jpg,datasets\raw\Mango\Gall Midge\IMG_20211106_161445 - Copy (Custom).jpg,f33189c93c0cccf3,f33189c93c0cccf3
0,datasets\raw\Mango\Gall Midge\IMG_20211106_162842 (Custom).jpg,datasets\raw\Mango\Gall Midge\IMG_20211106_162842_1 (Custom).jpg,a86bca8a1ab63cf1,a86bca8a1ab63cf1
0,datasets\raw\Mango\Gall Midge\IMG_20211106_164032 (Custom).jpg,datasets\raw\Mango\Gall Midge\IMG_20211106_164032_1 (Custom).jpg,a3939c699ca6d964,a3939c699ca6d964
0,datasets\raw\PlantDoc\test\Blueberry leaf\Blueberry leaf (1).jpg,datasets\raw\PlantDoc\train\Blueberry leaf\Blueberry leaf (49).jpg,8821f58eaf1ff409,8821f58eaf1ff409
0,datasets\raw\PlantDoc\test\Corn Gray leaf spot\Corn Gray leaf spot (1).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (121).jpg,94666a994d251b3f,94666a994d251b3f
0,datasets\raw\PlantDoc\test\Corn leaf blight\Corn leaf blight (10).jpg,datasets\raw\PlantDoc\train\Corn Gray leaf spot\Corn Gray leaf spot (20).jpg,95859e52aaaa7715,95859e52aaaa7715
0,datasets\raw\PlantDoc\test\Corn leaf blight\Corn leaf blight (7).jpg,datasets\raw\PlantDoc\train\Corn Gray leaf spot\Corn Gray leaf spot (12).jpg,c0f82e7e58b09f0d,c0f82e7e58b09f0d
0,datasets\raw\PlantDoc\test\Potato leaf early blight\Potato leaf early blight (2).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (19).jpg,d7787c9178032dc6,d7787c9178032dc6
0,datasets\raw\PlantDoc\test\Potato leaf early blight\Potato leaf early blight (5).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (39).jpg,9875f2e3f24a8722,9875f2e3f24a8722
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (1).jpg,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (13).jpg,aad89505d277cb2a,aad89505d277cb2a
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (4).jpg,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (24).jpg,cfc3708b92570ba5,cfc3708b92570ba5
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (4).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (91).jpg,cfc3708b92570ba5,cfc3708b92570ba5
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (24).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (91).jpg,cfc3708b92570ba5,cfc3708b92570ba5
0,datasets\raw\PlantDoc\test\Potato leaf late blight\Potato leaf late blight (6).jpg,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (70).jpg,f56dc7909c92854e,f56dc7909c92854e
0,datasets\raw\PlantDoc\test\Tomato leaf bacterial spot\Tomato leaf bacterial spot (9).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (109).jpg,fe78e19452839cc6,fe78e19452839cc6
0,datasets\raw\PlantDoc\test\Tomato leaf late blight\Tomato leaf late blight (1).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (39).jpg,d41778c2675867cc,d41778c2675867cc
0,datasets\raw\PlantDoc\test\Tomato leaf yellow virus\Tomato leaf yellow virus (6).jpg,datasets\raw\PlantDoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (63).jpg,9be4e61d081bf0b6,9be4e61d081bf0b6
0,datasets\raw\PlantDoc\test\Tomato Septoria leaf spot\Tomato Septoria leaf spot (9).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (48).jpg,c88b5ce37fa88057,c88b5ce37fa88057
0,datasets\raw\PlantDoc\train\Apple Scab Leaf\Apple Scab Leaf (17).jpg,datasets\raw\PlantDoc\train\Apple Scab Leaf\Apple Scab Leaf (23).jpg,a53dc830c678d49f,a53dc830c678d49f
0,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (31).jpg,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (57).jpg,91c59c274513ad3f,91c59c274513ad3f
0,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (36).jpg,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (39).jpg,9af2ea5af1731218,9af2ea5af1731218
0,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (37).jpg,datasets\raw\PlantDoc\train\Bell_pepper leaf spot\Bell_pepper leaf spot (38).jpg,bf26c0018fd73e8c,bf26c0018fd73e8c
0,datasets\raw\PlantDoc\train\Cherry leaf\Cherry leaf (26).jpg,datasets\raw\PlantDoc\train\Cherry leaf\Cherry leaf (32).jpg,a0f341352decde91,a0f341352decde91
0,datasets\raw\PlantDoc\train\Corn Gray leaf spot\Corn Gray leaf spot (33).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (105).jpg,a3f33c6c9186355c,a3f33c6c9186355c
0,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (101).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (156).jpg,cc811bfe7cf842e0,cc811bfe7cf842e0
0,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (35).jpg,datasets\raw\PlantDoc\train\Corn leaf blight\Corn leaf blight (36).jpg,c92b411a563bdcf2,c92b411a563bdcf2
0,datasets\raw\PlantDoc\train\Corn rust leaf\Corn rust leaf (17).jpg,datasets\raw\PlantDoc\train\Corn rust leaf\Corn rust leaf (18).jpg,afd0e0c0f30780ff,afd0e0c0f30780ff
0,datasets\raw\PlantDoc\train\grape leaf black rot\grape leaf black rot (51).jpg,datasets\raw\PlantDoc\train\grape leaf black rot\grape leaf black rot (54).jpg,c23c3bc0ecc3bc33,c23c3bc0ecc3bc33
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (14).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (11).jpg,abd546420b2e6ee9,abd546420b2e6ee9
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (16).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (43).jpg,891af4a31adde48e,891af4a31adde48e
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (25).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (14).jpg,cb0f3e786420636f,cb0f3e786420636f
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (34).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (66).jpg,d6969ed0f10cc86e,d6969ed0f10cc86e
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (49).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (34).jpg,df2d6250e79ce8c0,df2d6250e79ce8c0
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (52).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (68).jpg,fc7c83a0cc93c42f,fc7c83a0cc93c42f
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (6).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (46).jpg,da6f3ea67a22414c,da6f3ea67a22414c
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (6).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (63).jpg,da6f3ea67a22414c,da6f3ea67a22414c
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (46).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (63).jpg,da6f3ea67a22414c,da6f3ea67a22414c
0,datasets\raw\PlantDoc\train\Potato leaf early blight\Potato leaf early blight (69).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (43).jpg,8bd7345d23ec2564,8bd7345d23ec2564
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (16).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (26).jpg,c3b8dea778942d50,c3b8dea778942d50
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (35).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (22).jpg,f8980c4dc03ed4df,f8980c4dc03ed4df
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (36).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (73).jpg,837f42aaf32354e4,837f42aaf32354e4
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (67).jpg,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (80).jpg,9bb337b8cb001c67,9bb337b8cb001c67
0,datasets\raw\PlantDoc\train\Potato leaf late blight\Potato leaf late blight (95).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (7).jpg,cf3b6e813459701e,cf3b6e813459701e
0,datasets\raw\PlantDoc\train\Raspberry leaf\Raspberry leaf (4).jpg,datasets\raw\PlantDoc\train\Raspberry leaf\Raspberry leaf (92).jpg,c3674d03afe1129d,c3674d03afe1129d
0,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (113).jpg,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (114).jpg,c2982dc8f569faa8,c2982dc8f569faa8
0,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (33).jpg,datasets\raw\PlantDoc\train\Squash Powdery mildew leaf\Squash Powdery mildew leaf (5).jpg,83493ff86037f306,83493ff86037f306
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (14).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (36).jpg,971162d8c7e91a79,971162d8c7e91a79
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (28).jpg,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (30).jpg,cc112e5c339ef02f,cc112e5c339ef02f
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (52).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (59).jpg,a19672781ee3c17a,a19672781ee3c17a
0,datasets\raw\PlantDoc\train\Tomato Early blight leaf\Tomato Early blight leaf (55).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (82).jpg,8c329557e2b6a19d,8c329557e2b6a19d
0,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (52).jpg,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (53).jpg,a90a6252de73a9da,a90a6252de73a9da
0,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (63).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (62).jpg,d7b969c77000baa5,d7b969c77000baa5
0,datasets\raw\PlantDoc\train\Tomato leaf bacterial spot\Tomato leaf bacterial spot (86).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (103).jpg,972150732be2cc9f,972150732be2cc9f
0,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (20).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (6).jpg,8e0593da957aad43,8e0593da957aad43
0,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (44).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (5).jpg,e2e21df848c6bc1b,e2e21df848c6bc1b
0,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (72).jpg,datasets\raw\PlantDoc\train\Tomato leaf late blight\Tomato leaf late blight (87).jpg,d54b4a4d93a685b3,d54b4a4d93a685b3
0,datasets\raw\PlantDoc\train\Tomato leaf yellow virus\Tomato leaf yellow virus (48).jpg,datasets\raw\PlantDoc\train\Tomato mold leaf\Tomato mold leaf (85).jpg,a25dfb240df76409,a25dfb240df76409
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (124).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (125).jpg,802e81defd19e33c,802e81defd19e33c
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (126).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (127).jpg,d0244d7c278d1b9f,d0244d7c278d1b9f
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (136).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (51).jpg,9001fcf89fbc9552,9001fcf89fbc9552
0,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (4).jpg,datasets\raw\PlantDoc\train\Tomato Septoria leaf spot\Tomato Septoria leaf spot (49).jpg,d9ecb998536d6098,d9ecb998536d6098
0,datasets\raw\PlantVillage\Tomato_healthy\068e324c-faf6-40d6-8f83-578907f1cac5___GH_HL Leaf 466.1.JPG,datasets\raw\PlantVillage\Tomato_healthy\34c81c57-e1fa-49dd-a49d-34fe8b2385fe___GH_HL Leaf 466.1.JPG,8cf3f6ca1a0dc13c,8cf3f6ca1a0dc13c
0,datasets\raw\PlantVillage\Tomato_healthy\1af0bfe1-4bcf-4b8b-be66-5d0953eb647e___GH_HL Leaf 482.2.JPG,datasets\raw\PlantVillage\Tomato_healthy\cfd491d6-4af5-4728-8f0e-0d330a07174a___GH_HL Leaf 482.2.JPG,8cf171cd06c6732e,8cf171cd06c6732e
0,datasets\raw\PlantVillage\Tomato_healthy\37203047-d8ba-43f7-b31e-d496c41c569c___GH_HL Leaf 389.JPG,datasets\raw\PlantVillage\Tomato_healthy\505465db-407b-4e0a-8110-7479dad5261c___GH_HL Leaf 389.JPG,cca3c69cb1cab68c,cca3c69cb1cab68c
0,datasets\raw\PlantVillage\Tomato_healthy\37aad83b-7ff8-4b35-b3ed-fb8e0f54910b___GH_HL Leaf 342.1.JPG,datasets\raw\PlantVillage\Tomato_healthy\e786ac89-29fe-47e3-b49e-b9a9ee7edd9d___GH_HL Leaf 342.1.JPG,c8b531867f49a45b,c8b531867f49a45b
0,datasets\raw\PlantVillage\Tomato_healthy\488feb1c-4b9f-44e7-8aa6-4103a9601f5f___GH_HL Leaf 434.JPG,datasets\raw\PlantVillage\Tomato_healthy\a5de43e7-fc2f-4a14-a8e6-c0f2f94c84f1___GH_HL Leaf 434.JPG,acf693c985c93692,acf693c985c93692
0,datasets\raw\PlantVillage\Tomato_healthy\9662364c-aaba-45e3-b907-10792d60578c___GH_HL Leaf 220.JPG,datasets\raw\PlantVillage\Tomato_healthy\d2ce7896-6fa4-45e6-96c5-d162da0e3e1c___GH_HL Leaf 220.JPG,f9b2e0df8cc8246c,f9b2e0df8cc8246c
0,datasets\raw\PlantVillage\Tomato_Late_blight\1a69b38b-c4eb-42c4-9584-bcb14fb8db0c___GHLB2 Leaf 9011.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\2c47b891-3c97-48f1-a2cc-5aa53d3a1148___GHLB2 Leaf 9011.JPG,f4920fcd393266b2,f4920fcd393266b2
0,datasets\raw\PlantVillage\Tomato_Late_blight\3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16.jpg,9cc7653836c6693c,9cc7653836c6693c
0,datasets\raw\PlantVillage\Tomato_Late_blight\48c55974-9fe9-4f4b-94f7-c8cd127d1e05___GHLB_PS Leaf 23.7 Day 13.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\bd4f09bd-ee85-4ab1-bce0-8cde3fdd7f1b___GHLB_PS Leaf 23.7 Day 13.jpg,9931664c736639e6,9931664c736639e6
0,datasets\raw\PlantVillage\Tomato_Late_blight\5688ea99-c949-41d0-bbab-9cbf0ffb8bcd___GHLB2 Leaf 8677.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\e20107e7-137f-400e-817f-5dc4c58e5d70___GHLB2 Leaf 8677.JPG,a4cd5b36169b5331,a4cd5b36169b5331
0,datasets\raw\PlantVillage\Tomato_Late_blight\5f21282c-e2ef-4c4a-ace1-b5701fe7effc___GHLB2 Leaf 8999.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\e5d707cd-077c-43af-bda9-6138e516ff51___GHLB2 Leaf 8999.JPG,ad8e53b14cc65999,ad8e53b14cc65999
0,datasets\raw\PlantVillage\Tomato_Late_blight\861d8b00-57a4-46b0-b51a-09d102dbe119___GHLB_PS Leaf 24 Day 13.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\d82b634e-9a19-497b-b698-aaf100d622a1___GHLB_PS Leaf 24 Day 13.jpg,c8e7653c32c1619f,c8e7653c32c1619f
0,datasets\raw\PlantVillage\Tomato_Late_blight\98586693-fe1f-4ea0-8e27-4501b61cf09b___GHLB_PS Leaf 23.5 Day 13.jpg,datasets\raw\PlantVillage\Tomato_Late_blight\c1775bad-7c02-41fb-bb7d-f8df91d60ac3___GHLB_PS Leaf 23.5 Day 13.jpg,9be46d9238193c3e,9be46d9238193c3e
0,datasets\raw\PlantVillage\Tomato_Late_blight\d6e6897a-5083-4914-9903-804c5684a956___GHLB2 Leaf 102.JPG,datasets\raw\PlantVillage\Tomato_Late_blight\d81682aa-746b-4e07-af2b-52ebb6f4c017___GHLB2 Leaf 102.JPG,c1553fca32c43967,c1553fca32c43967
0,datasets\raw\Rice\Brown Spot\20231006_165801(0).jpg,datasets\raw\Rice\Brown Spot\20231006_165801.jpg,de4c66e36332a0d6,de4c66e36332a0d6
0,datasets\raw\Rice\Brown Spot\Brown_spot (131).jpg,datasets\raw\Rice\Brown Spot\Brown_spot (132).jpg,e2835578d89c3e6a,e2835578d89c3e6a
0,datasets\raw\Rice\Brown Spot\Brown_spot (133).jpg,datasets\raw\Rice\Brown Spot\Brown_spot (134).jpg,ce844663d3991d7c,ce844663d3991d7c
0,datasets\raw\Rice\Brown Spot\Brown_spot (135).jpg,datasets\raw\Rice\Brown Spot\Brown_spot (136).jpg,e9bb2943c4853e74,e9bb2943c4853e74
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143709 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143709.jpg,eec66e747a810273,eec66e747a810273
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143710 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143710.jpg,ee46ecf51a62c232,ee46ecf51a62c232
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143711 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143711.jpg,f84d2a74c6ba664a,f84d2a74c6ba664a
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143712 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143712.jpg,fa4c2a74d6b24659,fa4c2a74d6b24659
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143713 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143713.jpg,fecc3a64c83606b9,fecc3a64c83606b9
0,datasets\raw\Rice\Brown Spot\IMG_20231018_143715 - Copy.jpg,datasets\raw\Rice\Brown Spot\IMG_20231018_143715.jpg,eac322e7032ea1b7,eac322e7032ea1b7
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (26).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (27).jpg,c1d387c8d72bd03c,c1d387c8d72bd03c
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (42).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (43).jpg,e74c8b7254701eb6,e74c8b7254701eb6
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (6).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (7).jpg,fceb9048f6d8e490,fceb9048f6d8e490
0,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (8).jpg,datasets\raw\Rice\Healthy Rice Leaf\Healthy_rice_leaf (9).jpg,d52712256cd39c3b,d52712256cd39c3b
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143750 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143750.jpg,f552aba3cb480a6d,f552aba3cb480a6d
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143753 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143753.jpg,f7422aabce4c2da4,f7422aabce4c2da4
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143802_1 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143802_1.jpg,f44549b5e85d2b8a,f44549b5e85d2b8a
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143803 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143803.jpg,fb1214e2b55155b6,fb1214e2b55155b6
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143838 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143838.jpg,f565632353542b9a,f565632353542b9a
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143839 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143839.jpg,dd64a66256b42b53,dd64a66256b42b53
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143840 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143840.jpg,dd646e6286a46ed2,dd646e6286a46ed2
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143841 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143841.jpg,fd45462ea6a44e36,fd45462ea6a44e36
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143842_1 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143842_1.jpg,fd644768a2a66cd2,fd644768a2a66cd2
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143843 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143843.jpg,f5666744b2b26651,f5666744b2b26651
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143844 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143844.jpg,f66239c95e86ca2c,f66239c95e86ca2c
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143855 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143855.jpg,f2255a15abd6652a,f2255a15abd6652a
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856.jpg,f2255a15abd67522,f2255a15abd67522
0,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856_1 - Copy.jpg,datasets\raw\Rice\Leaf Blast\IMG_20231018_143856_1.jpg,f3254a15abf66522,f3254a15abf66522
